diplomasi unilateralisme komptesi global: studi kasus ustr spesial 301- trips plus- wto & pasar hki software ri,hubungan internasional: sistem interaksi dan perilaku.,,,,,,,,,,,,,,,,,,,,,,
komunikasi dan konseling : aplikasi dalam sarana pelayanan kesehatan untuk perawat dan bidan,proses bimbingan dan konseling di sekolah,,,,,,,,,,,,,,,,,,,,,,
politik indonesia: transisi menuju demokrasi,,,,,,,,,,,,,,,,,,,,,,,
membangun aplikasi web dengan hp dan mysql,,,,,,,,,,,,,,,,,,,,,,,
analisis mengenai dampak lingkungan,ilmu sosial dasar: teori dan konsep ilmu sosial,,,,,,,,,,,,,,,,,,,,,,
psikologi perkembangan,psikologi perkembangan anak & remaja,psikologi perkembangan anak: mengenal sifat bakat dan kemampuan anak,,,,,,,,,,,,,,,,,,,,,
pemimpin dan kepemimpinan; apakah kepemimpinan abnormal itu ?,,,,,,,,,,,,,,,,,,,,,,,
hukum acara peradilan tata usaha negara,penerapan hukum acara perdata: di lingkungan peradilan agama,,,,,,,,,,,,,,,,,,,,,,
mammals of the world; 4th edition volume 1.,seri panduan lengkap microsoft office excel 2007,the 7 habits of highly effective people = (7 kebiasaan manusia yang sangat efektif) edisi revisi,,,,,,,,,,,,,,,,,,,,,
sears and zemanskys university physics with modern physics 13th edition,,,,,,,,,,,,,,,,,,,,,,,
a book of common prayer,cat among the pigeons,frankenstein,nineteen eighty-four,race law and american society: 1607 to present,salems lot,selected poems,the edo inheritance,the natural inferiority of women; outrageous pronouncements by misguided males,the tongues of reality,to kill a mockingbird,women who made a difference,womens place in the academy: transforming the liberal arts curriculum,,,,,,,,,,,
fauna serangga gunung ciremai,penelitian kuantitatif: komunikasi ekonomi kebijakan publik dan ilmu sosial lainnya,,,,,,,,,,,,,,,,,,,,,,
sistem ketatanegaraan indonesia (dari orla orba sampai reformasi): telaah sosiologi yuridis dan yuridis pragmatis krisis jati diri hukum tata negara indonesia,,,,,,,,,,,,,,,,,,,,,,,
perempuan selalu ingat kumpulan sajak: dian rennuati,,,,,,,,,,,,,,,,,,,,,,,
algoritma & pemrograman dalam bahasa pascal dan c edisi revisi,,,,,,,,,,,,,,,,,,,,,,,
teori dan kebijakan publik ekonomi sumber daya manusia,,,,,,,,,,,,,,,,,,,,,,,
ekonomi pembangunan edisi 5,,,,,,,,,,,,,,,,,,,,,,,
argumentasi hukum,,,,,,,,,,,,,,,,,,,,,,,
statistika : untuk ekonomi dan keuangan modern edisi 3 buku 1,,,,,,,,,,,,,,,,,,,,,,,
bertanam padi gogo tanpa tanah,bertanam padi sawah tanpa olah tanah,budidaya padi sawah tabela,pengendalian hama penyakit padi,sistem pertanian berkelanjutan,,,,,,,,,,,,,,,,,,,
administrasi pendidikan.,kesehatan masyarakat: ilmu & seni edisi revisi 2011,,,,,,,,,,,,,,,,,,,,,,
skala pengukuran variabel-variabel penelitian,,,,,,,,,,,,,,,,,,,,,,,
metodologi penelitian kesehatan: edisi revisi,pendidikan dan perilaku kesehatan,promosi kesehatan teori & aplikasi edisi revisi 2010,promosi kesehatan teori dan aplikasi,,,,,,,,,,,,,,,,,,,,
arsitektur: bentuk ruang dan tatanan edisi ketiga,,,,,,,,,,,,,,,,,,,,,,,
standarisasi pendidikan nasional suatu tinjauan kritis,,,,,,,,,,,,,,,,,,,,,,,
pemebelajaran nilai-karakter: konstruktivisme dan vct sebagai inovasi pendekatan pembelajaran afektif,,,,,,,,,,,,,,,,,,,,,,,
dasar-dasar ekonometrika: basic econometrics edisi 5 buku 1,,,,,,,,,,,,,,,,,,,,,,,
ilmu negara,pengantar ilmu hukum edisi revisi,,,,,,,,,,,,,,,,,,,,,,
hak- hak wanita dalam islam,,,,,,,,,,,,,,,,,,,,,,,
komunikasi pembangunan perubahan sosial: perspektif dominan kaji ulang dan teori kritis,teori komunikasi: theories of human communication edisi 9,,,,,,,,,,,,,,,,,,,,,,
tanaman obat indonesia (buku 3),,,,,,,,,,,,,,,,,,,,,,,
modul pengantar akuntansi 2,,,,,,,,,,,,,,,,,,,,,,,
a leader to leader guide : on leading change : srategi menembus tantangan perubahan,on emotional intelligence,,,,,,,,,,,,,,,,,,,,,,
filsafat ilmu.,reading in social theory.,teori komunikasi,,,,,,,,,,,,,,,,,,,,,
manajemen sumber daya manusia,,,,,,,,,,,,,,,,,,,,,,,
manajemen strategis,,,,,,,,,,,,,,,,,,,,,,,
ekonomi uang perbankan dan pasar keuangan edisi sebelas buku 1,,,,,,,,,,,,,,,,,,,,,,,
a wrinkle in time,,,,,,,,,,,,,,,,,,,,,,,
matematika ekonomi dan bisnis,,,,,,,,,,,,,,,,,,,,,,,
cinderellas stepbrother vs seoul evil queen: kejutan yang indah,para gokil 5 : sexy dan genit,psikologi positif: pendekatan saintifik menuju kebahagiaan,sakura bersemi di yokohama,,,,,,,,,,,,,,,,,,,,
analisis kritis atas laporan keuangan,athirah: sebuah novel,ayahku ( bukan ) pembohong,berburu dolar dengan google adsense,boy toy,dinamika sosial dan politik masa revolusi indonesia,geologi dasar,intervensi nato di libya: sebuah kasus transformasi konflik,kalkulus: edisi kesembilan jilid 2,kimia dasar: konsep-konsep inti edisi ketiga jilid 1,matematika teknik,matematika teknik i,memahami akuntansi dasar (pendekatan teknis siklus akuntansi) edisi 2,nararean,pengantar ilmu kriptografi: teori analisis dan implementasi,rekam jejak jk: sebuah kajian kepemimpinan,rich dad poor dad: apa yang diajarkan orang kaya pada anak-anak mereka tentang uang-yang tidak diajarkan oleh orang miskin dan kelas menengah!,sang pemimpi,schaums outlines: fisika universitas: edisi kesepuluh,schaums outlines: kalkulus edisi keempat,solusi jk: logis spontan tegas dan jenaka,teori ekonomi sejarah dan perkembangannya,the gifts of imperfection: kekuatan menerima diri apa adanya,the nameshake: makna sebuah nama
schaums outlines: fisika universitas: edisi kesepuluh,,,,,,,,,,,,,,,,,,,,,,,
pembelajaran nilai-karakter: konstruktivisme dan vct sebagai inovasi pendekatan pembelajaran afektif,statistika deskriptif & induktif,,,,,,,,,,,,,,,,,,,,,,
rangkuman intisari ilmu hukum,,,,,,,,,,,,,,,,,,,,,,,
aplikasi manajemen perusahaan; analisis kasus dan pemecahannya ( edisi 3 ),dasar-dasar matematika ekonomi edisi keempat jilid 1,makroekonomi: teori pengantar edisi ketiga,sentence patterns and attribute,,,,,,,,,,,,,,,,,,,,
euforia reformasi atau revolusi: pergulatan ideologi dalam kehidupan berbangsa,kuhp kitab undang-undang hukum pidana: dilengkapi perubahan pasal akibat putusan mahkamah konstitusi dan ketentuan lainnya di berbagai peraturan perundang-undangan,undang-undang ham 1999: uu ri no. 39 tahun 1999 tentang hak azazi manusia,,,,,,,,,,,,,,,,,,,,,
pengantar ilmu hukum,,,,,,,,,,,,,,,,,,,,,,,
dasar-dasar manajemen,,,,,,,,,,,,,,,,,,,,,,,
bahasa hukum indonesia,ilmu hukum,kekuatan otak: dalam aktivitas sehari hari,,,,,,,,,,,,,,,,,,,,,
hukum kontrak internasional,landasan psikologi proses pendidikan,pengantar pendidikan,pengantar pendidikan ; telaah pendidikan secara global dan nasional,,,,,,,,,,,,,,,,,,,,
biologi: edisi kedelapan jilid 1,fisika: prinsip dan aplikasi edisi ketujuh jilid 1,kamus lengkap kimia,kimia dasar: konsep-konsep inti edisi ketiga jilid 2,,,,,,,,,,,,,,,,,,,,
manajemen sumber daya manusia: membangun tim kerja yang solid untuk meningkatkan kinerja,metodelogi penelitian bisnis: disertai contoh proposal penelitian bidang ilmu ekonomi dan manajemen,,,,,,,,,,,,,,,,,,,,,,
hak asasi manusia,hak azasi perempuan: instrumen hukum untuk mewujudkan keadilan gender,pengantar ilmu hukum,,,,,,,,,,,,,,,,,,,,,
cermat dalam berbahasa teliti dalam berpikir: panduan pembelajaran bahasa indonesia sebagai mata kuliah pengembangan kepribadian berbasis kompetensi di perguruan tinggi,,,,,,,,,,,,,,,,,,,,,,,
surveying; principles and applications third edition,,,,,,,,,,,,,,,,,,,,,,,
kalor dan termodinamika,,,,,,,,,,,,,,,,,,,,,,,
liontin sakura patah,,,,,,,,,,,,,,,,,,,,,,,
pendidikan kewargaan (civic education): demokrasi  hak asasi manusia & masyarakat madani,,,,,,,,,,,,,,,,,,,,,,,
pengantar sosiologi pendidikan,pokok- pokok antropologi budaya,,,,,,,,,,,,,,,,,,,,,,
dasar-dasar ilmu tanah,,,,,,,,,,,,,,,,,,,,,,,
penelitian kualitatif; komunikasi ekonomi kebijakan publik dan ilmu sosial lainnya,,,,,,,,,,,,,,,,,,,,,,,
fisika universitas jilid 1 edisi keenam,,,,,,,,,,,,,,,,,,,,,,,
fisika teknik: buku acuan untuk siswa sekolah menengah kejuruan,kimia dasar: prinsip-prinsip & aplikasi modern edisi kesembilan jilid 3,kumpulan cerita pendek remaja (pemenang sayembara),pintar servis mesin diesel,,,,,,,,,,,,,,,,,,,,
asia tenggara masa hindu-buddha,,,,,,,,,,,,,,,,,,,,,,,
filsafat pendidikan ; teori klasik hingga postmodernisme dan problematikanya di indonesia,,,,,,,,,,,,,,,,,,,,,,,
kimia organik dasar,,,,,,,,,,,,,,,,,,,,,,,
kurikulum dan pembelajaran edisi kedua,,,,,,,,,,,,,,,,,,,,,,,
flight plan: rahasia kesuksesan sejati,,,,,,,,,,,,,,,,,,,,,,,
control your life: aplikasi praktis manajemen diri dalam kehidupan sehari-hari,ilmu perilaku manusia: pengantar psikologi untuk tenaga kesehatan,komunikasi korporat ( corporate communication ) edisi 5,metode penelitian sosial,on emotional intelligence,politik perdagangan perempuan,the art of life revolution : perspektif baru memberdayakan kecerdasan emosional dan spiritual dalam mengubah hidup menjadi seorang pemenang,titik balik peradaban: sains  masyarakat dan kebangkitan kebudayaan,,,,,,,,,,,,,,,,
management control system = sistem pengendalian manajemen buku 1,manajemen perubahan,,,,,,,,,,,,,,,,,,,,,,
fisika dasar: edisi 7 jilid 1,kimia organik: edisi ketiga jilid 1,,,,,,,,,,,,,,,,,,,,,,
dasar-dasar fisiologi tumbuhan,ilmu penyakit pascapanen,morfologi tumbuhan,pengantar pengendalian hayati penyakit tanaman edisi kedua,pupuk dan cara pemupukan,,,,,,,,,,,,,,,,,,,
pengantar sosiologi politik,,,,,,,,,,,,,,,,,,,,,,,
simulasi komputer grafis arsitektur ; dari proses pembuatan hingga presentasi desain dengan archicad autocad photoshop dan coreldraw,,,,,,,,,,,,,,,,,,,,,,,
web desain : metode aplikasi dan implementasi,,,,,,,,,,,,,,,,,,,,,,,
backstage at a animated series,basic concepts of chemistry  second edition,kekayaan hati: jadikan hidup anda lebih bermakna,kimia dasar: konsep-konsep inti edisi ketiga jilid 1,kurikulum berbasis kompetensi: konsep karakteristik  dan implementasi,muslimah menyambut ramadhan,panduan fikih perempuan,statistika deskriptif: untuk penelitian diliengkapi perhitungan manual dan aplikasi spss versi 17,telaah kurikulum & perencanaan pembelajaran ; panduan bagi calon guru dan guru dalam merancang pembelajran yang sistematis,,,,,,,,,,,,,,,
dasar-dasar ilmu tanah: konsep dan kenyataan,statistika: penerapan metode analisis untuk tabulasi sempurna dan tak sempurna,,,,,,,,,,,,,,,,,,,,,,
pengantar sistem komputer: edisi revisi,,,,,,,,,,,,,,,,,,,,,,,
dasar-dasar kebijakan publik,etika administrasi negara,kepemimpinan budaya organisasi dan manajemen strategik,metode penelitian sosial,teori organisasi dan administrasi,,,,,,,,,,,,,,,,,,,
don quixote,the temple of the golden pavilion,unholy trinity,,,,,,,,,,,,,,,,,,,,,
kepemimpinan dan perilaku organisasi edisi kedua,,,,,,,,,,,,,,,,,,,,,,,
dasar-dasar biokimia jilid 1,,,,,,,,,,,,,,,,,,,,,,,
biologi molekular,,,,,,,,,,,,,,,,,,,,,,,
kau aku dan sepucuk angpau merah,,,,,,,,,,,,,,,,,,,,,,,
fisika dasar: untuk mahasiswa ilmu-ilmu eksakta & teknik,kalkulus untuk politeknik,kimia untuk pemula : schaums easy outlines belajar super cepat,,,,,,,,,,,,,,,,,,,,,
psikologi pendidikan = educational psychology edisi 3 buku 1,,,,,,,,,,,,,,,,,,,,,,,
kimia organik: edisi ketiga jilid 1,,,,,,,,,,,,,,,,,,,,,,,
ilmu pendidikan,landasan pendidikan konsep dan aplikasinya,,,,,,,,,,,,,,,,,,,,,,
akuntansi keuangan menengah ( intermediate accounting ) buku i,,,,,,,,,,,,,,,,,,,,,,,
dasar-dasar fisiologi tumbuhan,metode analisis vegetasi,rancangan percobaan praktis bidang pertanian ( edisi revisi ),the gifts of imperfection: kekuatan menerima diri apa adanya,,,,,,,,,,,,,,,,,,,,
komunikasi politik : konsep teori dan strategi edisi revisi 2016,teori komunikasi massa edisi kedelapan,teori komunikasi massa mcquail: mcquail s mass communication theory buku 2,teori komunikasi massa: suatu pengantar,,,,,,,,,,,,,,,,,,,,
hukum pajak edisi 3,pokok-pokok sosiologi hukum,,,,,,,,,,,,,,,,,,,,,,
filsafat ilmu; suatu kajian dalam dimensi ontologis epistemologis dan aksiologis,,,,,,,,,,,,,,,,,,,,,,,
pengantar ilmu hukum,,,,,,,,,,,,,,,,,,,,,,,
dasar- dasar perbankan,mekanika fluida: edisi keempat jilid 1,,,,,,,,,,,,,,,,,,,,,,
dasar-dasar ilmu tanah,pengantar statistika edisi ke-3,,,,,,,,,,,,,,,,,,,,,,
beberapa masalah : perbandingan hukum pidana,strategi pencegahan & penegakan hukum tindak pidana korupsi,,,,,,,,,,,,,,,,,,,,,,
sistem instrumentasi dan sistem kontrol,,,,,,,,,,,,,,,,,,,,,,,
mahkamah konstitusi: memahami keberadaannya dalam sistem ketatanegaraan republik indonesia,teori dan hukum konstitusi,,,,,,,,,,,,,,,,,,,,,,
semiotika komunikasi,,,,,,,,,,,,,,,,,,,,,,,
practical organic chemistry : new impression,,,,,,,,,,,,,,,,,,,,,,,
panduan studi epidemiologi & biostatistika; edisi 5,,,,,,,,,,,,,,,,,,,,,,,
complete english grammar for the toefl test: langkah jitu melejitkan score toefl test,,,,,,,,,,,,,,,,,,,,,,,
geologi dasar,kalkulus dan geometri analitis jilid 1 edisi kelima,,,,,,,,,,,,,,,,,,,,,,
dinamika sistem pendidikan pesantren: suatu kajian tentang unsur dan nilai sistem pendidikan pesantren,,,,,,,,,,,,,,,,,,,,,,,
9 things successful people do differently,a fierce heart: finding stremoth courage and wisdom in any moment,dunia dalam genggaman bung karno,everyday emotional intelligence: big ideas and practical advice on how to be human at work,hbrâs 10 must reads: on innovation,hbrâs 10 must reads: on leadership,hbrâs 10 must reads: on managing people,komunikasi politik media & demokrasi,the alchemy of air; kisah pengusaha sukses ilmuwan jenius dan misi  mengubah udara menjadi makanan ,think big and kick ass : sukses dalam bisnis dan kehidupan,,,,,,,,,,,,,,
birokrasi dalam masyarakat modern edisi kedua,kewirausahaan edisi revisi,manusia dalam kebudayaan dan masyarakat: pandangan antropolologi dan sosiologi edisi 2,pendidikan agama islam,prinsip-prinsip dasar pendidikan islam,,,,,,,,,,,,,,,,,,,
akuntansi biaya edisi 2,,,,,,,,,,,,,,,,,,,,,,,
principles of economics (pengantar ekonomi mikro) edisi 3,,,,,,,,,,,,,,,,,,,,,,,
biokimia: metabolisme biomolekul,ilmu gizi untuk keperawatan dan gizi kesehatan ( medical book ),nilai-gizi pangan,,,,,,,,,,,,,,,,,,,,,
human development: perkembangan manusia edisi 10 buku 2,,,,,,,,,,,,,,,,,,,,,,,
beyond teaching & learning: memadukan quantum teaching & learning,seni berbicara: kepada siapa saja kapan saja dimana saja,,,,,,,,,,,,,,,,,,,,,,
hukum administrasi negara,,,,,,,,,,,,,,,,,,,,,,,
matematika dasar,,,,,,,,,,,,,,,,,,,,,,,
pengantar dasr jurnalisme,pengantar ilmu politik,,,,,,,,,,,,,,,,,,,,,,
human development: perkembangan manusia edisi 10 buku 1,life-span development = perkembangan masa-hidup edisi ketigabelas jilid 1,,,,,,,,,,,,,,,,,,,,,,
makroekonomi: teori pengantar edisi ketiga,,,,,,,,,,,,,,,,,,,,,,,
dasar - dasar teknik listrik arus searah,elektronika digital + mikroprosesor,kalkulus integral dan aplikasinya,kalkulus: edisi kedelapan jilid 1,pemrograman berorientasi objek c# yang susah jadi mudah,solid works: alat bantu merancang komponen dengan mudah,,,,,,,,,,,,,,,,,,
sistem komunikasi indonesia,,,,,,,,,,,,,,,,,,,,,,,
politik perdagangan perempuan,,,,,,,,,,,,,,,,,,,,,,,
pendidikan pancasila dan kewarganegaraan di perguruan tinggi,,,,,,,,,,,,,,,,,,,,,,,
belajar otodidak word excel powerpoint 2007 + internet,mengenal hardware-software dan pengelolaan instalasi komputer,penuntun praktis membuat dokumen dengan microsoft word,sistem operasi,tutorial 5 hari: kupas tuntas microsoft office 2010,,,,,,,,,,,,,,,,,,,
buku ajar anatomi dan fisiologi dasar : aplikasi model pembelajaran peta konsep,,,,,,,,,,,,,,,,,,,,,,,
dasar-dasar biokimia jilid 1,hukum internasional : pengertian peranan dan fungsi dalam era dinamika global edisi ke-2 2005,hukum perdata indonesia,seluk-beluk dan asas-asas hukum perdata,,,,,,,,,,,,,,,,,,,,
buku ajar pendidikan pancasila,dasar-dasar matematika ekonomi edisi keempat jilid 1,,,,,,,,,,,,,,,,,,,,,,
schaums outlines: fisika universitas: edisi kesepuluh,,,,,,,,,,,,,,,,,,,,,,,
kalkulus: edisi kesembilan jilid 2,,,,,,,,,,,,,,,,,,,,,,,
strategi belajar mengajar,,,,,,,,,,,,,,,,,,,,,,,
heat transmission third edition,the seagul reader: poems,the star thief,thermal physics second edition,,,,,,,,,,,,,,,,,,,,
9 things successful people do differently,getting work done: prioritize your work be more efficient take control of your time,,,,,,,,,,,,,,,,,,,,,,
sistem hukum indonesia: prinsip-prinsip & implementasi hukum di indonesia,teori organisasi dan administrasi,,,,,,,,,,,,,,,,,,,,,,
biologi edisi kedelapan jilid 2,,,,,,,,,,,,,,,,,,,,,,,
teori dan politik konstitusi,,,,,,,,,,,,,,,,,,,,,,,
materi instruksional pendidikan agama islam di perguruan tinggi umum,,,,,,,,,,,,,,,,,,,,,,,
membuat reagen kimia di laboratorium,schaums outlines: fisika universitas: edisi kesepuluh,,,,,,,,,,,,,,,,,,,,,,
kisah-kisah teladan para sufi,pasti bisa toefl: practical strategy for the best scores,pasti bisa! bahasa inggris 16 tenses,the verb : kata kerja,,,,,,,,,,,,,,,,,,,,
komunikasi: komunikasi & hubungan masyarakat,,,,,,,,,,,,,,,,,,,,,,,
one hundred years of solitude,,,,,,,,,,,,,,,,,,,,,,,
akuntansi keuangan menengah: buku 2,akuntansi koperasi: sistem metode dan analisis laporan keuangan,matematika ekonomi & bisnis buku 1,matematika untuk ekonomi dan bisnis edisi pertama,,,,,,,,,,,,,,,,,,,,
komunikasi: komunikasi & hubungan masyarakat,teori komunikasi (theories of human communication ) edisi 9,teori komunikasi massa mcquail ( edisi 6 buku 1 ),,,,,,,,,,,,,,,,,,,,,
developing grammar skills for the toeic test: persiapan tes toeic untuk karir yang lebih baik,pasti bisa toefl: practical strategy for the best scores,,,,,,,,,,,,,,,,,,,,,,
makroekonomi: teori pengantar edisi ketiga,metoddologi penelitian kualitatif: untuk ilmu-ilmu sosial,metode penelitian,,,,,,,,,,,,,,,,,,,,,
the water sprite of the golden town,,,,,,,,,,,,,,,,,,,,,,,
marketing politik: antara pemahaman dan realitas,mengelola partai politik: komunikasi dan positioning ideologi politik di era demokrasi,the golkar way; survival partai golkar di tengah turbulensi politik era transisi,,,,,,,,,,,,,,,,,,,,,
manajemen operasi: analisis dan studi kasus edisi kedua,operations management  = manajemen operasi buku ii edisi ketujuh,,,,,,,,,,,,,,,,,,,,,,
komik panduan bantuan hukum,,,,,,,,,,,,,,,,,,,,,,,
dasar-dasar manajemen,,,,,,,,,,,,,,,,,,,,,,,
ilmu ukur tanah (edisi revisi),mekanika teknik 1: statika dan kegunaannya,,,,,,,,,,,,,,,,,,,,,,
human communication; prinsip- prinsip dasar ( buku pertama ),metode dan masalah penelitian sosial,,,,,,,,,,,,,,,,,,,,,,
ilmu makroekonomi,,,,,,,,,,,,,,,,,,,,,,,
jejak langkah,panggung fana : naskah-naskah drama,rumah kaca,,,,,,,,,,,,,,,,,,,,,
in their own words pocahontas,,,,,,,,,,,,,,,,,,,,,,,
pengantar pendidikan : sebuah studi awal tentang dasar- dasar pendidikan pada umumnya dan pendidikan di indonesia,,,,,,,,,,,,,,,,,,,,,,,
dasar - dasar fisikologi tumbuhan,genetika untuk strata 1,,,,,,,,,,,,,,,,,,,,,,
life-span development = perkembangan masa-hidup edisi ketigabelas jilid 1,pengantar psikologi: understanding psychcology buku 1,psikologi perkembangan,psikologi perkembangan: suatu pendekatan sepanjang rentang kehidupan edisi kelima,psikologi sosial edisi ketiga belas jilid 1,teori kepribadian: theories of personality buku 1 edisi 7,,,,,,,,,,,,,,,,,,
hukum acara perdata indonesia,kuhp dan kuhap : dilengkapi yurisprudensi mahkamah agung dan hoge raad.,media pembelajaran,,,,,,,,,,,,,,,,,,,,,
